fault name,cube num,test relation PI,BDD Var num
g4117,6,4,4
g6402,83,18,18
g6403,99,18,18
g4116,3,4,4
g6105,13,11,8
g6106,25,11,11
g3234,2,1,1
g3235,2,1,1
g4423,5,4,4
g1831,2,1,1
g4125,2,1,1
g1291,2,1,1
g4126,2,1,1
g1290,2,1,1
g6600,97,54,45
g6601,85,54,45
g4143,2,1,1
g4144,2,1,1
g4134,2,1,1
g4135,2,1,1
g6510,100,21,21
g6511,100,21,21
g6501,100,24,24
g6502,100,24,24
g1039,100,163,88
g1650,100,133,16
g2145,100,133,18
g1263,100,14,14
g3540,5,5,5
g1533,6,6,6
g3900,9,14,13
g4017,100,23,23
g4603,5,4,4
g1542,8,8,8
g5124,100,31,29
g1552,21,147,27
g6034,5,14,4
g6043,5,14,4
g1056,100,109,109
g2073,100,105,94
g2172,2,59,2
g3280,2,57,2
g2640,100,59,11
g2622,100,14,14
g2650,100,14,14
g3307,2,61,2
g2713,100,61,18
g2253,2,61,2
g1911,100,113,37
g2740,100,14,14
g3037,100,74,74
g2631,4,67,17
g3054,4,67,17
g2722,100,137,49
g3118,100,135,49
g3136,100,134,49
g2245,2,108,1
g3162,100,131,49
g2604,4,72,17
g3064,4,67,17
g3504,3,14,8
g3441,6,8,8
g1345,100,113,37
g3361,100,123,29
g3316,100,113,29
g2091,100,113,32
g1372,100,113,37
g3352,100,123,29
g1381,100,123,37
g2136,100,123,32
g1084,100,112,102
g1138,100,100,90
g4171,100,113,30
g4180,100,113,30
g1363,100,113,37
g4512,100,83,67
g5053,25,11,11
g4611,12,82,10
g5143,2,12,8
g5170,100,123,36
g5350,4,59,5
g5160,4,12,12
g4431,14,12,11
g5250,43,18,18
g5304,100,23,23
g2307,16,57,10
g5241,16,57,10
g5251,31,72,10
g5331,100,21,21
g5430,100,31,29
g5016,52,23,17
g5512,22,18,18
g4900,88,18,18
g5502,72,18,18
g5052,7,18,17
g5521,22,18,18
g5061,7,18,17
g5503,26,14,13
g5620,89,18,18
g5115,7,23,22
g5403,100,23,23
g6061,2,14,5
g1236,100,137,63
g1209,100,140,83
g3216,100,99,59
g6241,100,21,20
g6250,5,14,5
g1335,100,21,20
g6052,5,14,5
g6070,5,14,5
g6340,100,23,23
g6231,5,14,5
g5242,100,122,36
g3622,100,82,82
g2821,100,74,20
g4234,14,152,9
g4243,100,55,37
g4432,29,32,12
g3028,19,54,9
g6015,100,105,74
g5025,100,105,83
g1047,100,21,12
g1470,100,89,57
g1534,100,21,12
g1570,3,10,4
g2551,16,97,15
g2092,3,10,5
g3522,13,10,7
g3271,2,17,1
g3505,100,142,28
g3810,15,16,8
g1560,13,105,20
g4504,100,179,20
g3541,100,179,15
g54,100,31,27
g3621,100,74,26
g1407,3,74,2
g1048,3,4,4
g2525,100,74,74
g1661,100,140,28
g1543,41,105,43
g1255,38,24,23
g2336,100,74,74
g2353,100,74,74
g3146,100,83,30
g2461,100,74,74
g2506,100,74,74
g3344,100,82,55
g3019,100,74,74
g3037,100,74,74
g3046,100,74,74
g2803,61,74,28
g2830,100,83,31
g4037,100,24,23
g3532,100,83,49
g1246,100,55,55
g3424,100,55,35
g1822,83,24,23
g4271,100,112,28
g3155,100,74,44
g3370,100,74,53
g3802,100,22,22
g1633,96,24,23
g4630,100,74,44
g4361,100,74,53
g4352,100,74,53
g3434,46,24,23
g1624,100,31,31
g3551,69,31,31
g1417,100,31,31
g4522,100,83,68
g4531,100,83,58
g1472,17,105,30
g4730,16,18,17
g5270,100,23,23
g3209,100,99,59
g3614,2,57,11
g3641,2,54,11
g3632,2,54,11
g3650,2,61,11
g5062,100,74,53
g5054,5,69,14
g5225,3,59,13
g5234,3,59,13
g6125,8,59,17
g5171,3,59,15
g5216,3,59,13
g5180,3,57,15
g6152,2,54,12
g6611,100,83,58
g6323,3,61,10
g3109,71,24,22
g2804,100,97,65
g1076,100,163,79
g310_g1402_A,8,103,17
g4307,2,1,1
g4109,2,1,1
g4108,2,1,1
g3226,2,1,1
g3227,2,1,1
g4117,3,4,4
g4118,6,4,4
g6403,99,18,18
g6404,100,18,18
g6106,24,11,11
g6107,22,11,11
g3235,2,1,1
g3236,2,1,1
g4424,4,4,4
g4423,4,4,4
g4127,2,1,1
g1831,2,1,1
g1291,2,1,1
g4126,2,1,1
g1292,2,1,1
g6602,90,57,48
g6601,100,54,45
g4144,2,1,1
g4145,2,1,1
g4135,2,1,1
g4136,2,1,1
g6800,100,17,17
g6511,100,21,21
g6512,100,21,21
g6502,100,24,24
g6503,100,24,24
g1426,100,82,82
g1039,100,163,89
g2029,3,3,3
g1660,4,4,4
g1049,2,2,1
g3821,7,23,17
g3803,2,1,1
g3901,9,14,13
g4603,3,4,4
g4154,3,9,9
g1480,10,10,10
g4802,3,11,11
g4612,5,4,4
g1552,100,147,94
g6035,5,14,4
g6170,6,14,5
g5530,15,16,16
g6115,100,13,13
g2056,100,133,108
g1094,100,163,67
g1642,3,122,10
g2263,13,9,8
g2137,100,112,29
g2416,100,82,82
g2443,100,82,82
g2470,100,83,83
g2515,100,83,83
g2615,100,59,11
g3281,2,59,2
g3290,2,54,2
g2650,100,14,14
g2713,100,61,18
g1931,100,123,37
g2920,100,123,30
g2740,100,14,14
g3371,100,82,58
g3208,55,97,15
g2831,100,99,50
g2822,100,137,49
g2722,100,137,49
g2660,4,67,17
g3118,100,135,49
g3128,100,134,49
g3136,100,134,49
g2245,2,108,1
g1157,100,82,82
g3064,4,67,17
g1345,100,113,18
g3353,100,123,29
g3326,100,113,29
g1355,100,113,37
g3317,100,123,29
g1372,100,113,37
g2119,100,113,32
g1381,100,123,37
g1391,100,113,36
g1084,100,112,109
g4045,100,24,21
g4280,100,122,28
g3343,100,74,53
g3362,3,14,7
g3820,17,9,8
g2902,5,14,10
g4261,5,14,8
g4262,41,23,22
g4054,100,31,29
g1138,9,100,16
g4181,100,123,30
g4172,100,123,30
g1481,100,152,28
g1363,100,113,37
g4442,5,14,8
g5144,2,12,8
g5162,100,113,36
g3451,4,59,6
g5351,14,54,10
g5360,20,12,11
g5260,31,18,18
g5261,67,23,23
g5224,17,82,10
g5251,11,72,10
g3460,23,57,11
g5440,51,23,23
g5044,99,23,20
g5512,100,18,18
g4900,51,18,11
g5521,100,18,18
g4513,18,14,13
g5800,95,18,18
g5603,77,18,18
g5900,95,18,18
g5621,86,18,18
g5801,24,23,23
g1193,100,140,85
g5702,8,59,7
g5711,25,57,11
g5720,24,54,11
g3173,100,104,61
g6044,5,14,5
g6260,5,14,5
g6062,5,14,5
g6341,100,23,23
g6620,100,21,12
g2138,100,122,36
g4244,7,113,9
g6232,5,14,5
g5242,100,122,28
g3433,100,74,25
g3605,100,83,83
g3622,100,82,82
g5414,61,23,23
g5153,3,59,13
g19,6,21,1
g1436,38,51,20
g1534,100,21,12
g1706,10,67,10
g1570,7,10,4
g2381,100,116,67
g2551,47,97,15
g2255,7,54,10
g2092,9,10,5
g3271,2,17,1
g3263,2,179,1
g3505,100,142,28
g3425,100,97,23
g4253,20,51,20
g4550,77,105,50
g4541,8,16,10
g4504,100,179,20
g3541,100,179,15
g54,100,31,31
g64,100,31,31
g1535,100,121,45
g1418,3,4,4
g212_g3103_A,58,74,27
g1491,100,83,83
g3821,6,23,17
g1661,100,140,43
g6351,100,83,30
g4334,100,83,57
g2085,100,82,30
g2336,100,74,74
g2364,100,74,74
g2391,100,74,74
g2039,100,56,31
g2535,100,74,74
g3345,100,83,54
g3372,100,83,55
g2912,100,83,31
g3057,100,74,74
g3533,100,56,36
g4038,100,22,21
g4047,100,22,21
g3327,100,113,29
g3156,51,74,27
g2166,42,24,23
g4262,31,23,22
g4281,29,23,22
g3147,62,31,31
g4407,50,31,31
g4344,100,74,53
g3615,100,74,53
g3633,100,74,53
g4362,93,74,36
g2850,49,24,23
g3434,100,24,23
g3551,100,31,30
g4523,100,83,58
g4173,70,31,31
g5090,21,18,18
g3831,24,24,11
g5261,100,23,23
g5450,31,23,23
g5604,6,18,17
g6081,100,56,23
g6090,100,21,20
g3173,100,104,60
g3219,100,100,59
g3642,2,61,11
g3651,2,61,11
g4830,100,82,58
g5217,8,18,17
g6135,6,59,16
g5163,3,59,15
g5154,3,59,16
g5226,3,59,13
g6126,25,57,21
g6315,3,57,10
g5181,3,57,15
g6324,3,57,10
g5235,3,57,15
g5172,3,54,15
g6612,100,83,57
g6153,2,61,12
g5190,3,61,15
g6333,3,61,10
g2544,100,108,71
g2084,100,63,57
g1535,100,121,72
g1076,100,163,70
g15_II2072_A,100,21,12
g25_II2080_A,100,21,12
g33_II2090_A,100,21,12
g4307,2,1,1
g6360,6,14,5
g4109,2,1,1
g6720,6,14,1
g3227,2,1,1
g3228,2,1,1
g4118,3,4,4
g4119,6,4,4
g6404,100,18,18
g6405,100,18,18
g6107,25,11,11
g3236,2,1,1
g3237,2,1,1
g4424,5,4,4
g4425,2,2,2
g4127,2,1,1
g4128,2,1,1
g1292,2,1,1
g1293,2,1,1
g6602,100,57,48
g4145,2,1,1
g4146,2,1,1
g4136,2,1,1
g4137,2,1,1
g6800,71,17,17
g6801,100,17,17
g6512,100,21,21
g6503,100,24,24
g6504,100,24,24
g2525,100,74,74
g1257,100,14,14
g2814,2,1,1
g1815,100,102,27
g1049,2,2,1
g3803,2,1,1
g3830,6,6,6
g3902,9,14,13
g3911,6,6,6
g4155,3,9,9
g4910,10,10,10
g5315,3,4,4
g6170,2,14,5
g6161,11,16,11
g1094,100,163,64
g2291,2,2,2
g2156,100,122,29
g2435,7,82,8
g2615,100,59,11
g2625,100,59,11
g2174,2,59,2
g2634,100,14,14
g3309,2,54,2
g2264,2,89,2
g1914,100,123,37
g1931,100,123,37
g2921,100,123,30
g1950,100,123,37
g2831,92,99,41
g2822,100,137,49
g2660,4,67,17
g3660,100,74,52
g3128,100,134,49
g2760,100,134,49
g2256,2,108,1
g1157,100,82,82
g1743,100,100,90
g3461,100,36,31
g2706,4,72,17
g3381,100,113,29
g1355,100,113,37
g3336,100,113,29
g1391,100,113,37
g3308,100,74,53
g4371,21,22,21
g4235,5,14,8
g3282,5,9,6
g4452,17,9,9
g4631,100,74,53
g4353,99,74,36
g2066,100,113,36
g4164,100,113,30
g1481,100,152,35
g4811,21,32,12
g4461,5,14,8
g5145,2,12,8
g5324,6,59,5
g5361,20,12,11
g5270,100,23,23
g4416,100,152,28
g3452,7,59,7
g5441,8,59,6
g5018,68,23,18
g4911,87,18,18
g5504,82,18,18
g5910,100,18,18
g5117,7,23,22
g5801,100,23,23
g5415,80,23,23
g1193,100,140,63
g5702,9,59,7
g5711,24,57,11
g5720,25,54,11
g3183,100,101,59
g3192,100,102,61
g3209,100,99,60
g6243,100,24,23
g6036,5,14,5
g6270,5,14,5
g6251,100,23,23
g6342,100,23,23
g6080,16,23,23
g6603,2,14,5
g2138,100,122,36
g1842,100,123,36
g6233,5,14,5
g3605,100,83,83
g1059,100,163,38
g3912,7,142,10
g3921,7,152,10
g2067,13,57,8
g5019,100,17,15
g5406,65,23,23
g5424,63,23,23
g5054,100,69,69
g6144,2,57,12
g4532,100,82,74
g19,6,21,1
g29,6,21,1
g1436,100,51,20
g1706,23,67,7
g1716,10,67,10
g1419,3,16,4
g2381,100,116,78
g2292,4,54,10
g2255,33,54,8
g3263,2,179,1
g3714,2,179,1
g3705,2,179,1
g3425,100,97,23
g4253,100,51,31
g3380,100,31,31
g4236,3,10,9
g4550,100,105,105
g4541,19,16,10
g5370,79,18,18
g64,100,31,30
g74,100,31,29
g2409,100,99,23
g1680,41,105,39
g1564,100,97,30
g1546,100,116,43
g1563,100,63,63
g2356,100,74,44
g2364,100,74,74
g2391,100,74,74
g2437,100,74,74
g2446,100,83,83
g2464,100,74,74
g3157,100,82,30
g2491,100,82,82
g2509,100,74,74
g2535,100,74,74
g2913,100,113,30
g2904,100,82,31
g2931,100,123,30
g3057,100,74,74
g3067,100,74,74
g3076,100,74,74
g2805,100,82,31
g3166,100,56,35
g4039,100,22,21
g3525,100,82,49
g4048,100,22,21
g4057,100,22,21
g3337,100,113,29
g3634,41,74,27
g3291,100,74,53
g3661,41,74,27
g3354,65,74,36
g3363,65,74,36
g2166,100,24,23
g2941,38,24,23
g4273,33,23,22
g2419,66,31,31
g4281,22,23,22
g3652,100,74,53
g3643,100,74,51
g4641,100,74,44
g2850,100,24,23
g4632,9,23,17
g4209,100,24,23
g4515,100,82,60
g4173,80,31,31
g5442,46,23,23
g5550,4,14,14
g6082,100,21,20
g6091,100,24,23
g5731,100,59,59
g3183,100,101,61
g3192,100,102,62
g3219,100,100,59
g5901,100,24,24
g3625,2,57,11
g5560,15,23,22
g5191,3,59,15
g6334,3,59,10
g5218,3,59,13
g6145,2,59,12
g6127,11,57,18
g5173,3,57,16
g6316,3,54,10
g5209,3,54,13
g6154,2,54,12
g5182,3,54,16
g6604,100,82,56
g6613,100,74,53
g5164,3,61,15
g2518,100,108,80
g2940,17,74,27
g5515,3,16,15
g2068,100,108,43
g15_II2073_A,100,21,12
g25_II2081_A,100,21,12
g3505_II5300_B,100,113,28
g5137,2,1,1
g6360,2,14,5
g6370,6,14,5
g6721,6,14,1
g6720,6,14,1
g3228,2,1,1
g3229,2,1,1
g4840,7,4,4
g4119,3,4,4
g6405,100,18,18
g6406,100,18,18
g5470,21,12,12
g3237,2,1,1
g3238,2,1,1
g4425,3,2,2
g4128,2,1,1
g4426,2,1,1
g1293,2,1,1
g1294,2,1,1
g4146,2,1,1
g4147,2,1,1
g4129,2,1,1
g4137,2,1,1
g4138,2,1,1
g6801,68,17,17
g6504,100,24,24
g6505,100,56,56
g1519,100,123,37
g1491,100,83,83
g1257,100,14,14
g2814,2,1,1
g1815,100,102,27
g4218,7,7,7
g1671,7,7,7
g5281,100,31,31
g5605,100,31,31
g3813,2,18,5
g5821,100,133,76
g6162,12,16,12
g6352,100,82,52
g1581,100,74,24
g1267,2,14,6
g2950,100,122,27
g2625,100,59,11
g2175,2,59,2
g2653,100,57,11
g2634,100,14,14
g3292,2,57,2
g2716,100,61,18
g1914,100,123,37
g2922,100,113,30
g1950,100,123,37
g1960,100,113,37
g2607,17,11,9
g3049,100,74,74
g2734,100,135,49
g3670,100,82,58
g2760,100,134,49
g2256,2,108,1
g2284,2,108,1
g1743,100,100,90
g2644,4,67,17
g3760,19,36,19
g3480,100,36,31
g2706,4,72,17
g3382,100,123,29
g3328,100,123,29
g1366,100,123,37
g3930,100,123,30
g3373,100,113,29
g1861,44,51,20
g4354,21,22,21
g4363,21,24,21
g4372,21,22,21
g4390,21,22,21
g3903,100,142,28
g3283,3,14,7
g2671,13,9,9
g4245,5,14,8
g3319,3,14,7
g4272,5,14,8
g2860,13,9,9
g3147,100,31,31
g4407,100,31,29
g4345,99,74,36
g3616,100,74,52
g1348,100,123,37
g1474,100,142,28
g4156,100,113,30
g4183,100,113,30
g4165,100,123,30
g4623,9,23,14
g4453,5,14,8
g4723,48,18,18
g4732,100,18,18
g4741,100,18,18
g5047,25,11,11
g3490,5,11,6
g5146,2,12,8
g5091,100,123,36
g3453,4,59,6
g5325,6,59,5
g5353,14,54,10
g5362,20,12,11
g4416,100,152,34
g3462,22,54,11
g5451,23,54,10
g5074,100,31,31
g5317,20,12,11
g5046,7,18,17
g4911,100,18,18
g5505,81,18,18
g5524,22,18,18
g5064,7,18,17
g5632,26,14,13
g5371,26,18,12
g5902,100,18,18
g5380,26,18,12
g5911,100,18,18
g5118,7,23,22
g5407,100,23,23
g5415,100,23,23
g5425,67,23,23
g6055,2,14,5
g1177,100,143,108
g6244,100,55,43
g1329,100,21,20
g6253,100,24,23
g6262,100,24,23
g1726,6,14,1
g1735,6,14,1
g6261,100,23,23
g6343,100,23,23
g1609,71,113,17
g6117,100,21,12
g6540,3,122,10
g1842,5,123,9
g6234,5,14,5
g3346,100,74,74
g3741,84,74,25
g2095,100,142,37
g1573,100,142,34
g1582,100,152,34
g1555,100,21,13
g5227,100,17,17
g5019,100,17,15
g5551,53,23,22
g5236,3,59,13
g5245,3,57,13
g6280,30,54,15
g6631,66,113,17
g6640,3,123,10
g29,6,21,1
g1473,100,89,57
g1276,33,14,14
g1716,19,67,7
g1419,7,16,4
g2473,100,108,74
g2544,100,108,98
g2292,36,54,9
g3571,2,17,1
g3247,2,179,1
g3714,2,179,1
g3705,2,179,1
g4236,17,10,9
g1518,5,105,12
g5370,92,18,18
g74,100,31,31
g84,100,31,31
g2842,2,74,4
g230_g3123_A,100,74,44
g5025_II8120_B,3,57,13
g3505_II5302_A,100,113,28
g1439,100,83,83
g1295,100,74,74
g1484,100,82,82
g3914,100,24,23
g3904,9,14,13
g1564,100,97,32
g5821,87,133,51
g5912,9,118,17
g4309,100,82,57
g1672,100,133,60
g1546,100,116,43
g2339,100,74,44
g2807,100,83,30
g2437,100,74,74
g3176,100,83,30
g2509,100,74,74
g2914,100,113,30
g1925,100,113,37
g3356,100,82,56
g3365,100,82,55
g2923,100,123,30
g3049,100,74,74
g3067,100,74,74
g3076,100,74,74
g3086,100,74,74
g2806,100,83,31
g1763,100,24,22
g3517,100,82,50
g3535,100,82,49
g3526,100,83,48
g3544,100,83,50
g3338,100,113,29
g3644,41,74,27
g3653,41,74,27
g3355,100,74,53
g2941,100,24,23
g3554,34,24,23
g4273,25,23,22
g4364,56,24,23
g4651,100,74,53
g3662,100,74,53
g4525,100,82,58
g4516,100,82,58
g4534,100,83,58
g4723,100,18,18
g4732,100,18,18
g4741,100,18,18
g4490,9,18,17
g5092,16,18,18
g6092,100,24,23
g2591,100,100,60
g3158,100,104,60
g3617,2,57,11
g3841,2,57,10
g3626,2,54,11
g3608,2,59,11
g3671,2,54,11
g4373,100,74,36
g2293,100,82,49
g2951,6,23,17
g4661,100,74,53
g5065,100,74,53
g6326,3,59,10
g5192,3,59,13
g5165,3,57,16
g6128,14,54,21
g5183,3,54,15
g6317,3,54,10
g6605,100,83,58
g6830,100,61,28
g6155,2,61,12
g5156,3,61,15
g2518,100,108,98
g2780,100,97,64
g2068,100,108,43
g1044_II2506_B,100,21,12
g2551_II4150_A,13,9,9
g2255_II4203_A,17,54,9
g5137,2,1,1
g6362,6,14,5
g6370,2,14,5
g6722,6,14,1
g6721,6,14,1
g3229,2,1,1
g5480,27,11,11
g4840,6,4,4
g5138,19,9,6
g6406,100,18,18
g5470,15,12,12
g5471,21,12,12
g3238,2,1,1
g3239,2,1,1
g5147,7,7,7
g6407,17,14,14
g4426,2,1,1
g1294,2,1,1
g4147,2,1,1
g4148,2,1,1
g4129,2,1,1
g4138,2,1,1
g4139,2,1,1
g4850,100,22,22
g4841,100,22,22
g6506,100,55,55
g6505,100,56,56
g1519,100,123,37
g94,100,112,112
g2555,100,74,74
g1654,2,2,2
g2924,100,142,35
g1637,2,2,1
g1528,5,5,5
g4166,2,4,3
g5281,100,31,24
g5318,100,173,56
g1880,100,163,78
g5605,100,31,31
g6137,100,13,13
g6182,6,14,5
g6173,6,14,5
g6163,13,16,13
g6353,100,83,55
g6119,3,16,16
g1088,100,156,62
g1267,3,14,6
g2446,100,83,83
g2464,100,74,74
g2491,100,82,82
g3275,2,59,2
g2653,100,57,11
g2716,100,61,18
g1960,100,113,37
g2932,100,113,30
g2609,4,70,17
g2734,100,135,49
g3680,100,82,49
g2276,2,108,1
g2284,2,108,1
g3481,3,14,8
g2644,4,67,17
g2672,4,67,17
g3806,40,14,14
g3931,100,123,30
g3383,100,123,29
g3329,100,123,29
g1366,100,123,37
g3374,100,123,29
g1861,100,51,16
g4355,21,22,21
g3364,100,74,53
g3913,9,9,6
g1808,70,31,31
g2419,100,31,31
g4616,25,83,10
g4642,100,74,53
g3635,100,74,53
g1348,100,123,37
g1474,100,142,36
g4184,100,123,30
g4471,100,31,30
g4445,5,14,8
g3464,5,11,6
g5326,20,54,10
g3463,14,54,11
g5354,17,14,14
g5155,4,12,12
g4435,14,12,11
g5363,20,12,11
g5443,10,57,7
g5074,100,31,27
g4580,33,23,22
g5524,100,18,18
g5506,83,18,18
g5633,26,14,13
g5542,4,14,14
g4507,18,14,13
g5660,26,14,13
g5623,29,14,14
g5812,100,18,18
g5407,100,23,23
g5119,7,23,22
g5813,24,23,23
g5425,100,23,23
g6047,2,14,5
g6056,2,14,5
g5731,100,59,59
g1177,100,143,69
g5705,11,57,8
g5714,11,57,8
g3752,100,21,12
g5723,24,54,11
g6245,100,21,20
g6254,100,24,23
g6263,5,14,5
g1726,6,14,1
g1735,6,14,1
g5740,15,16,16
g6344,100,23,23
g1609,100,113,37
g1628,70,123,17
g4247,7,123,9
g6650,2,14,5
g6235,5,14,5
g6712,100,108,17
g5237,100,112,33
g3346,100,74,74
g6803,95,61,18
g6812,71,89,18
g4058,100,55,35
g4832,100,83,59
g5048,100,12,12
g3491,2,173,1
g4904,3,105,12
g6335,28,59,15
g6146,2,57,12
g6281,22,54,15
g6631,100,113,32
g6640,100,123,36
g6731,100,74,42
g6614,100,74,53
g6740,100,82,66
g6461,100,83,65
g1276,34,14,14
g1826,22,97,15
g1691,13,57,10
g2473,100,108,69
g2294,4,54,10
g2267,7,54,10
g3437,24,51,20
g3571,2,17,1
g3247,2,179,1
g3167,2,82,5
g5372,69,18,18
g5515,33,16,15
g49,100,31,30
g84,100,31,28
g2842,100,74,24
g5025_II8211_B,3,61,13
g1295,100,74,74
g3914,100,24,23
g5741,2,16,16
g4328,100,83,58
g1583,25,105,31
g1358,100,24,23
g2367,100,74,74
g2394,100,74,74
g3186,100,83,30
g3285,2,57,2
g1925,100,113,37
g3357,100,83,56
g3366,100,83,56
g2744,100,74,45
g3086,100,74,74
g3096,100,74,74
g3536,100,83,48
g2078,100,113,32
g3284,65,74,36
g3690,41,74,27
g3554,100,24,23
g4293,17,23,22
g4364,56,24,23
g4634,100,74,53
g3627,100,74,53
g4347,100,74,43
g3654,100,74,53
g3816,43,24,23
g4625,9,23,15
g4643,9,23,20
g4463,29,24,23
g4535,32,31,31
g4491,5,18,17
g5481,2,14,10
g5453,26,23,23
g5543,4,14,14
g5940,6,23,22
g6084,100,24,23
g2591,100,100,58
g3843,100,56,55
g5903,100,24,24
g3609,2,59,11
g3618,2,57,11
g3833,2,59,10
g3672,2,54,11
g3636,2,59,11
g6074,16,23,23
g6354,100,32,24
g4427,100,74,53
g5237,100,112,28
g4833,100,82,58
g4671,100,74,53
g4914,3,87,12
g5562,8,23,22
g6075,100,74,44
g4950,17,105,22
g5193,3,59,16
g5229,3,59,15
g6318,3,59,10
g5184,3,57,15
g6129,25,57,21
g5166,3,57,16
g6327,3,54,10
g6606,100,82,58
g6651,100,82,57
g6156,2,61,12
g6831,71,61,28
g2745,100,97,64
g4472,19,31,21
g5364,4,16,14
g1529,100,110,24
g314_g1411_A,6,102,8
g1044_II2508_A,100,21,12
g1534_II3170_A,100,21,12
g1419_II3411_A,4,5,5
g2551_II4151_A,13,9,9
g2255_II4204_A,17,54,9
g2294_II4210_A,20,54,10
g3242_II5242_A,100,179,20
g4221_II6026_B,100,179,20
g4504_II6500_A,100,173,37
g6282,100,13,13
g6362,2,14,5
g6372,6,14,5
g6723,6,14,1
g6722,6,14,1
g5480,29,11,11
g5138,9,9,6
g5139,19,9,7
g5471,15,12,12
g5472,21,12,12
g6840,72,18,18
g3239,2,1,1
g5148,7,7,7
g5490,9,9,9
g5580,10,10,10
g5147,8,7,7
g5328,8,8,8
g6407,34,14,14
g4148,2,1,1
g4149,2,1,1
g4139,2,1,1
g4850,100,22,22
g4851,100,22,22
g4841,100,22,22
g4842,100,22,22
g6507,100,24,24
g6506,100,55,55
g1439,100,83,83
g94,100,112,112
g1484,100,82,82
g1656,100,133,48
g2555,100,74,74
g2924,100,142,35
g2933,4,4,4
g3564,2,1,1
g3546,2,3,1
g3942,7,31,22
g4059,31,9,9
g3807,2,1,1
g1655,6,6,6
g4473,93,11,11
g4158,3,9,9
g4760,9,9,9
g1556,10,10,10
g5318,100,173,28
g5391,100,163,81
g1880,100,163,45
g6137,100,13,13
g5912,100,118,62
g6182,2,14,5
g6039,5,14,4
g6173,2,14,5
g6515,100,13,13
g1088,100,156,36
g1394,7,82,6
g2628,100,59,11
g2637,100,57,11
g2177,2,57,2
g2195,2,57,2
g2664,100,54,11
g2870,5,9,9
g2682,100,54,11
g2960,17,9,9
g2906,100,113,30
g2915,100,123,30
g2709,100,14,14
g3375,100,83,58
g1359,100,85,84
g2609,4,70,17
g3681,100,83,58
g2772,100,134,49
g2268,2,108,1
g2276,2,108,1
g2619,4,70,17
g2672,4,67,17
g3518,100,83,52
g3923,100,113,30
g2087,100,123,32
g3339,100,123,29
g1395,100,123,37
g1764,100,152,37
g3663,42,74,27
g4383,21,22,21
g3905,100,152,28
g3780,3,14,7
g1854,100,14,14
g3815,13,9,7
g4238,5,14,8
g3294,5,9,6
g3762,3,14,7
g1808,100,31,31
g3761,100,83,70
g3645,100,74,53
g4652,100,74,53
g4508,100,82,67
g4526,100,83,65
g4517,100,83,60
g4464,5,14,8
g3941,17,11,8
g4662,60,16,16
g4670,12,82,9
g5093,100,113,36
g5175,100,123,36
g5084,36,18,18
g5327,20,54,10
g5174,4,12,12
g5255,39,18,18
g5264,29,18,18
g5274,100,23,23
g5292,100,23,23
g1574,16,59,10
g5246,16,57,10
g4545,32,75,10
g4544,16,54,10
g5256,29,72,10
g3455,10,57,8
g5444,8,59,6
g5228,100,23,22
g5507,77,18,18
g5570,69,23,23
g5804,99,18,18
g5616,82,18,18
g5373,26,18,12
g5904,100,18,18
g3384,83,14,14
g5805,24,23,23
g5813,100,23,23
g6066,2,14,5
g6093,100,21,20
g5742,100,27,27
g5705,13,57,8
g5714,12,57,8
g3752,100,21,12
g5723,27,54,11
g3158,100,104,60
g3177,100,105,60
g1692,6,14,1
g6255,100,21,20
g6048,5,14,5
g6057,5,14,5
g5615,15,16,16
g6336,100,23,23
g6065,16,23,23
g6272,100,23,23
g6345,100,23,23
g6083,16,23,23
g1628,100,123,35
g6236,5,14,5
g6713,100,109,17
g6750,100,108,32
g3482,67,61,18
g6803,100,61,18
g6812,50,89,18
g2808,100,74,23
g5066,100,74,53
g3491,2,173,1
g4932,50,18,18
g5553,57,23,22
g4904,100,105,49
g5157,3,59,13
g6660,68,18,18
g6741,100,83,64
g6461,100,83,56
g1826,39,97,15
g1691,13,57,6
g2294,35,54,9
g2267,33,54,8
g2853,27,51,20
g3437,100,51,20
g3267,2,17,1
g4049,13,23,16
g3167,17,82,10
g4680,100,105,67
g5372,100,18,18
g2916,100,67,66
g49,100,31,28
g59,100,31,29
g6192,100,123,36
g1449,3,4,4
g224_g3113_A,100,74,44
g804_g2100_B,100,152,30
g3942,6,31,22
g3906,9,14,13
g1557,100,82,32
g1683,7,142,21
g5905,9,118,17
g1675,100,140,50
g1567,100,82,49
g2089,100,83,30
g2953,100,82,56
g2467,100,82,82
g2485,100,74,74
g2494,100,83,83
g2907,100,123,30
g3096,100,74,74
g2790,62,74,28
g2817,100,74,45
g2835,33,74,28
g3349,100,113,29
g3646,41,74,27
g3655,41,74,27
g3691,41,74,27
g4195,29,18,17
g4293,13,23,22
g3619,100,74,53
g4339,100,74,53
g4357,100,74,53
g4653,100,74,44
g3628,100,74,52
g3816,100,24,23
g4527,100,83,58
g1477,100,105,42
g4735,13,18,17
g4860,27,18,13
g4744,7,18,17
g5617,6,18,17
g6085,100,55,23
g6094,100,24,23
g3187,100,105,61
g3196,100,103,62
g3177,100,105,60
g3637,2,59,11
g3682,2,54,11
g6337,17,74,27
g6661,100,82,57
g4834,100,83,58
g5860,100,82,54
g2295,100,83,49
g1584,100,142,34
g6157,2,59,12
g5158,3,59,16
g5176,3,57,15
g6148,2,57,12
g6607,100,83,56
g6652,100,83,57
g5185,3,61,16
g2449,100,108,72
g2791,100,97,65
g2719,100,97,65
